,CE,YC,YX
50388,0,1,0
50389,0,1,0
50390,0,1,0
50391,0,1,0
50392,0,1,0
50393,0,1,0
50394,0,1,0
50395,0,1,0
50396,0,1,0
50397,0,1,0
50398,0,1,0
50399,0,1,0
50400,0,1,0
50401,0,1,0
50402,0,1,0
50403,0,1,0
50404,0,1,0
50405,0,1,0
50406,0,1,0
50407,0,1,0
50408,0,1,0
50409,0,1,0
50410,0,1,0
50411,0,1,0
50412,0,1,0
50413,0,1,0
50414,0,0,0
50415,0,0,0
50416,0,0,0
50417,0,0,0
50418,0,0,0
50419,0,0,0
50420,0,0,0
50421,0,0,0
50422,0,0,0
50423,0,0,0
50424,0,0,0
50425,0,0,0
50426,0,0,0
50427,0,0,0
50428,0,0,0
50429,0,0,0
50430,0,0,0
50431,0,0,0
50432,0,0,0
50433,0,0,0
50434,0,0,0
50435,0,0,0
50436,0,0,0
50437,0,0,0
50438,0,0,0
50439,0,0,0
50440,0,0,0
50441,0,0,0
50442,0,0,0
50443,0,0,0
50444,0,0,0
50445,0,0,0
50446,0,0,0
50447,0,0,0
50448,0,0,0
50449,0,0,0
50450,0,0,0
50451,0,0,0
50452,0,0,0
50453,0,0,0
50454,0,0,0
50455,0,0,0
50456,0,0,0
50457,0,0,0
50458,0,0,0
50459,0,0,0
50460,0,0,0
50461,0,0,0
50462,0,0,0
50463,0,0,0
50464,0,0,0
50465,0,0,0
50466,0,0,0
50467,0,0,0
50468,0,0,0
50469,0,0,0
50470,0,0,0
50471,0,0,0
50472,0,0,0
50473,0,0,0
50474,0,0,0
50475,0,0,0
50476,0,0,0
50477,0,0,0
50478,0,0,0
50479,0,0,0
50480,0,0,0
50481,0,0,0
50482,0,0,0
50483,0,0,0
50484,0,0,0
50485,0,0,0
50486,0,0,0
50487,0,0,0
50488,0,0,0
50489,0,0,0
50490,0,0,0
50491,0,0,0
50492,0,0,0
50493,0,0,0
50494,0,0,0
50495,0,0,0
50496,0,0,0
50497,0,0,0
50498,0,0,0
50499,0,0,0
50500,0,0,0
50501,0,0,0
50502,0,0,0
50503,0,0,0
50504,0,1,0
50505,0,1,0
50506,0,1,0
50507,0,1,0
50508,0,1,0
50509,0,1,0
50510,0,1,0
50511,0,1,0
50512,0,1,0
50513,0,1,0
50514,0,1,0
50515,0,1,0
50516,0,1,0
50517,0,1,0
50518,0,1,0
50519,0,1,0
50520,0,1,0
50521,0,1,0
50522,0,1,0
50523,0,1,0
50524,0,1,0
50525,0,1,0
50526,0,0,0
50527,0,0,0
50528,0,0,0
50529,0,0,0
50530,0,0,0
50531,0,0,0
50532,0,0,0
50533,0,0,0
50534,0,0,0
50535,0,0,0
50536,0,0,0
50537,0,0,0
50538,0,0,0
50539,0,0,0
50540,0,0,0
50541,0,0,0
50542,0,0,0
50543,0,0,0
50544,0,0,0
50545,0,0,0
50546,0,0,0
50547,0,0,0
50548,0,0,0
50549,0,0,0
50550,0,0,0
50551,0,0,0
50552,0,0,0
50553,0,0,0
50554,0,0,0
50555,0,0,0
50556,0,0,0
50557,0,0,0
50558,0,0,0
50559,0,0,0
50560,0,0,0
50561,0,0,0
50562,0,0,0
50563,0,0,0
50564,0,0,0
50565,0,0,0
50566,0,0,0
50567,0,0,0
50568,0,0,0
50569,0,0,0
50570,0,0,0
50571,0,0,0
50572,0,0,0
50573,0,0,0
50574,0,0,0
50575,0,0,0
50576,0,0,0
50577,0,0,0
50578,0,0,0
50579,0,0,0
50580,0,0,0
50581,0,0,0
50582,0,0,0
50583,0,0,0
50584,0,0,0
50585,0,0,0
50586,0,0,0
50587,0,0,0
50588,1,0,1
50589,0,0,0
50590,0,0,0
50591,0,0,0
50592,0,0,0
50593,0,0,0
50594,0,0,0
50595,0,0,0
50596,0,0,0
50597,0,0,0
50598,0,1,0
50599,0,1,0
50600,0,1,0
50601,0,1,0
50602,0,1,0
50603,0,1,0
50604,0,1,0
50605,0,1,0
50606,0,1,0
50607,0,1,0
50608,0,1,0
50609,0,1,0
50610,0,1,0
50611,0,1,0
50612,1,0,1
50613,1,0,1
50614,1,0,1
50615,1,0,1
50616,1,0,1
50617,1,0,1
50618,1,0,1
50619,1,0,1
50620,1,0,1
50621,1,0,1
50622,1,0,1
50623,1,0,1
50624,1,0,0
50625,1,0,0
50626,1,0,0
50627,1,0,0
50628,1,0,0
50629,1,0,0
50630,1,0,0
50631,1,0,0
50632,1,0,0
50633,1,0,0
50634,1,0,0
50635,1,1,1
50636,1,1,1
50637,1,1,1
50638,1,1,1
50639,1,1,1
50640,1,1,1
50641,1,1,0
50642,1,1,0
50643,1,1,0
50644,1,1,1
50645,1,1,1
50646,1,1,1
50647,1,1,0
50648,1,1,0
50649,1,1,0
50650,1,1,0
50651,1,1,0
50652,1,1,0
50653,1,1,0
50654,1,1,0
50655,1,1,0
50656,1,1,0
50657,1,1,0
50658,1,1,0
50659,1,1,0
50660,1,1,0
50661,1,1,0
50662,1,1,0
50663,0,0,0
50664,0,0,0
50665,0,0,0
50666,0,0,0
50667,0,0,0
50668,0,0,0
50669,0,0,0
50670,0,0,0
50671,0,0,0
50672,0,0,0
50673,0,0,0
50674,0,0,0
50675,0,0,0
50676,0,0,0
50677,0,0,0
50678,0,0,0
50679,0,0,0
50680,0,0,0
50681,0,0,0
50682,0,0,0
50683,0,0,0
50684,0,0,0
50685,0,0,0
50686,0,0,0
50687,1,0,1
50688,1,0,1
50689,1,0,1
50690,1,0,1
50691,1,0,1
50692,1,0,1
50693,1,0,1
50694,1,0,1
50695,1,0,1
50696,1,0,1
50697,1,0,1
50698,1,0,1
50699,1,0,1
50700,1,0,1
50701,1,0,1
50702,1,0,1
50703,1,0,1
50704,1,0,1
50705,1,0,1
50706,1,0,1
50707,1,1,0
50708,1,1,0
50709,1,1,0
50710,1,1,0
50711,1,1,1
50712,1,1,1
50713,1,1,1
50714,1,1,1
50715,1,1,1
50716,1,1,1
50717,1,1,1
50718,1,1,0
50719,1,1,0
50720,1,1,1
50721,1,1,0
50722,1,1,0
50723,1,1,0
50724,1,0,0
50725,1,0,0
50726,1,0,0
50727,1,0,0
50728,1,0,0
50729,1,0,0
50730,1,0,0
50731,1,0,0
50732,1,0,0
50733,1,0,0
50734,1,0,0
50735,1,0,0
50736,1,0,0
50737,1,0,0
50738,1,0,0
50739,1,0,0
50740,1,0,0
50741,1,0,0
50742,1,0,0
50743,1,0,0
50744,1,0,0
50745,1,0,0
50746,1,0,0
50747,1,0,0
50748,1,0,0
50749,1,0,0
50750,1,0,0
50751,1,0,0
50752,1,0,0
50753,1,0,0
50754,1,1,0
50755,1,1,1
50756,1,1,0
50757,1,1,0
50758,1,1,0
50759,1,1,0
50760,1,1,0
50761,1,1,0
50762,1,1,0
50763,1,1,0
50764,1,1,0
50765,1,1,0
50766,1,1,0
50767,1,1,0
50768,1,1,0
50769,1,1,0
50770,1,1,0
50771,1,1,0
50772,1,1,0
50773,1,1,0
50774,1,1,0
50775,1,1,0
50776,1,1,0
50777,1,1,0
50778,1,1,0
50779,1,1,0
50780,1,1,0
50781,1,1,0
50782,1,1,0
50783,1,1,0
50784,1,1,0
50785,1,1,0
50786,1,1,0
50787,1,1,0
50788,1,1,0
50789,1,1,0
50790,1,1,0
50791,1,1,0
50792,1,1,0
50793,1,1,0
50794,1,1,0
50795,1,1,0
50796,1,1,0
50797,1,1,0
50798,1,1,0
50799,1,1,0
50800,1,1,0
50801,1,1,0
50802,1,1,0
50803,1,0,0
50804,1,0,0
50805,1,0,0
50806,1,0,0
50807,1,0,0
50808,1,0,0
50809,1,0,0
50810,1,0,0
50811,1,0,0
50812,1,0,0
50813,1,0,0
50814,1,0,0
50815,1,0,0
50816,1,0,0
50817,1,0,0
50818,1,0,0
50819,1,0,0
50820,1,0,0
50821,1,0,0
50822,1,0,0
50823,1,0,0
50824,1,0,0
50825,1,0,0
50826,1,0,0
50827,1,0,0
50828,1,0,0
50829,1,0,0
50830,1,0,0
50831,1,0,0
50832,1,0,0
50833,1,0,0
50834,1,0,0
50835,1,0,0
50836,1,0,0
50837,1,0,0
50838,1,0,0
50839,1,0,0
50840,1,0,0
50841,1,0,0
50842,1,0,0
50843,1,0,0
50844,1,0,0
50845,1,0,0
50846,1,0,0
50847,1,0,0
50848,1,0,0
50849,1,1,0
50850,1,1,0
50851,1,1,0
50852,1,1,0
50853,1,1,0
50854,1,1,0
50855,1,1,0
50856,1,1,0
50857,1,1,0
50858,1,1,0
50859,1,0,0
50860,1,0,0
50861,1,0,0
50862,1,0,0
50863,1,0,0
50864,1,0,0
50865,1,0,0
50866,1,0,0
50867,1,0,0
50868,1,0,0
50869,1,0,0
50870,1,0,0
50871,1,0,0
50872,1,0,0
50873,1,0,0
50874,1,0,0
50875,1,0,1
50876,0,0,0
50877,0,0,0
50878,0,0,0
50879,0,0,0
50880,0,0,0
50881,0,0,0
50882,0,0,0
50883,0,0,0
50884,0,0,0
50885,0,1,1
50886,0,1,1
50887,0,1,1
50888,0,1,1
50889,0,1,1
50890,0,1,1
50891,0,1,1
50892,0,1,1
50893,0,1,1
50894,0,1,1
50895,0,1,1
50896,0,1,1
50897,0,1,1
50898,0,1,1
50899,0,1,1
50900,0,1,1
50901,0,1,1
50902,0,1,1
50903,0,1,1
50904,0,1,1
50905,0,1,1
50906,0,1,1
50907,0,1,1
50908,0,1,1
50909,0,1,1
50910,0,1,1
50911,0,1,1
50912,0,1,1
50913,0,0,1
50914,0,0,1
50915,0,0,1
50916,0,0,1
50917,0,0,1
50918,0,0,1
50919,1,0,0
50920,1,0,0
50921,1,0,0
50922,1,0,0
50923,1,0,0
50924,1,0,0
50925,1,0,0
50926,1,0,0
50927,1,0,0
50928,1,0,0
50929,1,0,0
50930,1,0,0
50931,1,0,0
50932,1,0,0
50933,1,0,0
50934,1,0,0
50935,1,0,0
50936,1,0,0
50937,1,0,0
50938,1,0,0
50939,1,0,0
50940,1,0,0
50941,1,0,0
50942,1,0,1
50943,1,0,1
50944,1,0,1
50945,1,0,1
50946,1,0,0
50947,1,1,1
50948,1,1,1
50949,1,1,1
50950,1,1,1
50951,1,1,1
50952,1,1,1
50953,1,1,1
50954,1,1,1
50955,1,1,1
50956,1,1,0
50957,1,1,0
50958,1,1,0
50959,1,1,0
50960,1,1,0
50961,1,1,1
50962,1,1,1
50963,1,1,1
50964,1,1,0
50965,1,1,1
50966,1,1,1
50967,1,1,1
50968,1,1,1
50969,1,1,0
50970,1,1,0
50971,1,1,0
50972,1,0,0
50973,1,0,0
50974,1,0,0
50975,1,1,0
50976,1,1,0
50977,1,1,0
50978,1,1,0
50979,1,1,0
50980,1,1,0
50981,1,1,0
50982,1,1,0
50983,1,1,0
50984,1,1,0
50985,1,1,0
50986,1,1,0
50987,1,1,0
50988,1,1,0
50989,1,1,0
50990,1,1,0
50991,1,1,0
50992,1,1,0
50993,1,1,0
50994,1,1,0
50995,1,1,0
50996,1,0,1
50997,1,0,1
50998,1,0,1
50999,1,0,1
51000,1,0,1
51001,1,0,1
51002,1,0,1
51003,1,0,1
51004,1,0,1
51005,1,0,1
51006,1,0,1
51007,1,0,1
51008,1,0,1
51009,1,0,1
51010,1,0,1
51011,1,0,1
51012,1,0,1
51013,1,0,1
51014,1,0,1
51015,1,0,1
51016,1,0,1
51017,1,0,1
51018,1,0,1
51019,1,0,1
51020,1,0,0
51021,1,0,0
51022,1,0,0
51023,1,0,0
51024,1,0,0
51025,1,0,0
51026,1,0,0
51027,1,0,0
51028,1,0,0
51029,1,0,0
51030,1,0,0
51031,1,0,0
51032,1,0,0
51033,1,1,0
51034,1,0,0
51035,1,0,0
51036,1,0,0
51037,1,0,0
51038,1,0,0
51039,1,0,0
51040,1,0,0
51041,1,0,0
51042,1,0,0
51043,1,0,0
51044,1,0,0
51045,1,0,0
51046,1,0,0
51047,1,0,0
51048,1,0,0
51049,1,0,0
51050,1,0,0
51051,1,0,0
51052,1,0,0
51053,1,0,0
51054,1,0,0
51055,1,0,0
51056,1,0,0
51057,1,0,0
51058,1,0,0
51059,1,0,0
51060,0,0,1
51061,0,0,1
51062,0,0,1
51063,0,0,1
51064,0,0,1
51065,0,1,1
51066,0,1,1
51067,0,0,1
51068,0,0,1
51069,0,0,1
51070,0,0,1
51071,0,0,1
51072,0,0,1
51073,0,0,1
51074,0,0,1
51075,0,0,1
51076,0,0,1
51077,0,0,1
51078,0,0,1
51079,0,0,0
51080,0,0,0
51081,0,0,0
51082,0,0,1
51083,0,0,0
51084,0,0,0
51085,0,0,0
51086,0,0,0
51087,0,0,0
51088,0,0,0
51089,0,0,0
51090,0,0,0
51091,0,0,0
51092,0,0,0
51093,0,0,0
51094,0,0,0
51095,0,0,0
51096,0,0,0
51097,0,0,0
51098,0,0,0
51099,0,0,0
51100,0,0,0
51101,0,0,0
51102,0,0,0
51103,0,0,0
51104,0,0,0
51105,0,0,0
51106,0,0,0
51107,0,0,0
51108,0,0,0
51109,0,0,0
51110,0,0,0
51111,0,0,0
51112,0,0,0
51113,0,0,0
51114,0,0,0
51115,0,0,0
51116,0,0,0
51117,0,1,0
51118,0,1,0
51119,0,1,0
51120,0,1,0
51121,0,1,0
51122,0,1,0
51123,0,1,0
51124,0,1,0
51125,0,1,0
51126,0,0,1
51127,0,0,1
51128,0,0,0
51129,0,0,0
51130,0,0,0
51131,0,0,0
51132,0,0,0
51133,0,0,0
51134,0,0,0
51135,0,0,0
51136,0,0,0
51137,0,0,0
51138,0,0,0
51139,0,0,0
51140,0,0,0
51141,0,0,0
51142,0,0,0
51143,0,0,0
51144,0,0,0
51145,0,0,0
51146,0,0,0
51147,0,0,0
51148,0,0,0
51149,0,0,0
51150,0,0,0
51151,0,0,0
51152,0,0,0
51153,0,0,0
51154,0,0,1
51155,0,0,0
51156,0,0,0
51157,0,0,0
51158,0,0,0
51159,0,0,0
51160,0,0,0
51161,0,1,0
51162,0,1,0
51163,0,1,0
51164,0,1,0
51165,0,1,0
51166,0,1,0
51167,0,1,0
51168,0,1,0
51169,0,1,0
51170,0,1,0
51171,0,1,0
51172,0,1,0
51173,0,1,0
51174,0,1,0
51175,0,1,0
51176,0,1,0
51177,0,1,0
51178,0,0,0
51179,0,1,0
51180,0,0,0
51181,0,0,0
51182,0,0,0
51183,0,0,0
51184,0,0,0
51185,0,0,0
51186,0,0,0
51187,0,0,0
51188,0,0,0
51189,0,0,0
51190,0,0,0
51191,0,0,0
51192,0,0,0
51193,0,0,0
51194,0,0,0
51195,0,0,0
51196,0,0,0
51197,0,0,0
51198,0,0,0
51199,0,0,0
51200,0,0,0
51201,0,0,0
51202,0,0,0
51203,0,0,0
51204,0,0,0
51205,0,0,0
51206,0,0,0
51207,0,0,0
51208,0,0,0
51209,0,0,0
51210,0,0,0
51211,0,0,0
51212,0,0,0
51213,0,0,0
51214,0,0,0
51215,0,0,0
51216,0,0,0
51217,0,0,0
51218,0,0,0
51219,0,0,0
51220,0,0,0
51221,0,0,0
51222,0,0,0
51223,0,0,0
51224,0,0,0
51225,0,0,0
51226,0,0,0
51227,0,0,0
51228,0,0,0
51229,0,0,0
51230,0,0,0
51231,0,0,0
51232,0,0,0
51233,0,0,0
51234,0,0,0
51235,0,0,0
51236,0,0,0
51237,0,0,0
51238,0,0,0
51239,0,0,0
51240,0,0,0
51241,0,0,0
51242,0,0,0
51243,0,0,0
51244,0,0,0
51245,0,0,0
51246,0,0,0
51247,0,0,0
51248,0,0,0
51249,0,0,0
51250,0,0,0
51251,0,0,0
51252,0,0,0
51253,0,0,0
51254,0,0,0
51255,0,0,0
51256,0,0,0
51257,0,0,0
51258,0,0,0
51259,0,0,0
51260,0,0,0
51261,0,0,0
51262,0,0,0
51263,0,0,0
51264,0,0,0
51265,0,0,0
51266,0,0,0
51267,0,0,0
51268,0,0,0
51269,0,0,0
51270,0,0,0
51271,0,0,0
51272,0,0,0
51273,0,0,0
51274,0,0,0
51275,0,0,0
51276,0,0,0
51277,0,0,0
51278,0,0,0
51279,0,0,0
51280,0,0,0
51281,0,0,0
51282,0,0,0
51283,0,0,0
51284,0,0,0
51285,0,0,0
51286,0,0,0
51287,0,0,0
51288,0,0,0
51289,0,0,0
51290,0,0,0
51291,0,0,0
51292,0,0,0
51293,0,0,0
51294,0,0,0
51295,0,0,0
51296,0,0,0
51297,0,0,0
51298,0,0,0
51299,0,0,0
51300,0,0,0
51301,0,0,0
51302,0,0,0
51303,0,0,0
51304,0,0,0
51305,0,0,0
51306,0,0,0
51307,0,0,0
51308,0,0,0
51309,0,0,0
51310,0,0,0
51311,1,0,1
51312,1,0,1
51313,1,0,1
51314,1,0,1
51315,1,0,1
51316,1,0,1
51317,1,0,1
51318,1,1,1
51319,1,1,1
51320,1,1,1
51321,1,1,1
51322,1,1,1
51323,1,1,1
51324,1,1,1
51325,1,1,1
51326,1,1,1
51327,1,1,1
51328,1,1,1
51329,1,1,1
51330,1,1,1
51331,1,1,1
51332,1,1,1
51333,1,1,1
51334,1,1,0
51335,1,1,0
51336,1,1,0
51337,1,1,0
51338,1,1,0
51339,1,0,0
51340,1,0,0
51341,1,0,0
51342,1,0,0
51343,1,0,0
51344,1,0,0
51345,1,0,0
51346,1,0,0
51347,0,0,0
51348,0,0,0
51349,0,0,0
51350,0,0,0
51351,0,0,0
51352,0,0,0
51353,0,0,0
51354,0,0,0
51355,0,0,0
51356,0,0,0
51357,0,0,0
51358,0,0,0
51359,0,0,0
51360,0,0,0
51361,0,0,0
51362,0,0,0
51363,0,0,0
51364,0,0,0
51365,0,0,0
51366,0,0,0
51367,0,0,0
51368,0,0,0
51369,0,0,0
51370,0,0,0
51371,0,0,0
51372,1,1,1
51373,0,0,0
51374,0,0,0
51375,0,0,0
51376,0,0,0
51377,0,0,0
51378,0,0,0
51379,0,0,0
51380,0,0,0
51381,0,0,0
51382,0,0,0
51383,0,0,0
51384,0,0,0
51385,0,0,0
51386,0,0,0
51387,0,0,0
51388,0,0,0
51389,0,0,0
51390,0,0,0
51391,0,0,0
51392,0,0,0
51393,0,0,0
51394,0,0,0
51395,0,0,1
51396,0,0,1
51397,0,0,1
51398,0,0,1
51399,0,0,1
51400,0,0,1
51401,0,0,1
51402,0,0,1
51403,0,0,0
51404,0,0,1
51405,0,0,1
51406,0,0,0
51407,0,0,1
51408,0,0,1
51409,0,0,1
51410,0,0,1
51411,0,0,1
51412,0,0,0
51413,0,0,0
51414,0,0,0
51415,1,1,1
51416,1,1,1
51417,1,1,1
51418,1,1,1
51419,1,1,1
51420,1,1,1
51421,1,1,1
51422,1,1,1
51423,1,1,1
51424,1,1,1
51425,1,1,1
51426,1,1,1
51427,1,1,1
51428,1,1,1
51429,1,1,1
51430,1,0,1
51431,1,0,1
51432,1,0,1
51433,1,0,1
51434,1,0,1
51435,1,0,1
51436,1,0,1
51437,1,0,1
51438,1,0,1
51439,1,0,1
51440,1,0,1
51441,1,0,1
51442,1,0,1
51443,1,0,1
51444,1,0,1
51445,1,0,1
51446,1,0,1
51447,1,0,1
51448,1,0,1
51449,1,0,1
51450,1,0,1
51451,1,1,1
51452,1,1,1
51453,1,1,1
51454,1,1,1
51455,1,1,1
51456,1,1,1
51457,1,1,1
51458,1,1,1
51459,1,1,1
51460,1,1,1
51461,0,1,1
51462,0,1,1
51463,0,0,0
51464,0,0,0
51465,0,1,1
51466,0,0,0
51467,0,1,1
51468,0,0,0
51469,0,0,0
51470,0,0,0
51471,0,0,0
51472,0,0,0
51473,0,1,0
51474,0,0,0
51475,0,0,0
51476,0,0,0
51477,0,0,0
51478,0,0,0
51479,0,0,0
51480,0,0,0
51481,0,0,0
51482,0,0,0
51483,0,0,0
51484,0,0,0
51485,0,0,0
51486,0,0,0
51487,0,0,0
51488,0,0,0
51489,0,0,0
51490,0,0,0
51491,0,0,0
51492,0,0,0
51493,0,0,0
51494,0,0,0
51495,0,0,0
51496,0,0,0
51497,0,0,0
51498,0,0,0
51499,0,0,0
51500,0,0,0
51501,0,0,0
51502,0,0,0
51503,0,0,0
51504,0,0,0
51505,0,0,0
51506,0,0,0
51507,0,0,0
51508,0,0,0
51509,0,0,0
51510,0,0,0
51511,0,0,0
51512,0,0,0
51513,0,0,0
51514,0,0,0
51515,0,0,0
51516,0,0,0
51517,0,0,0
51518,0,0,0
51519,0,0,0
51520,0,0,0
51521,0,0,0
51522,0,0,0
51523,0,0,0
51524,0,0,0
51525,0,0,0
51526,0,0,0
51527,0,0,0
51528,0,0,0
51529,0,0,0
51530,0,0,0
51531,0,0,0
51532,0,0,0
51533,0,0,0
51534,0,0,0
51535,0,0,0
51536,0,0,0
51537,0,0,0
51538,0,0,0
51539,0,0,0
51540,0,0,0
51541,0,0,0
51542,0,0,0
51543,0,0,0
51544,0,0,0
51545,0,1,1
51546,0,0,1
51547,0,0,1
51548,0,0,1
51549,0,0,1
51550,0,0,1
51551,0,0,1
51552,0,0,1
51553,0,0,1
51554,0,0,1
51555,0,0,1
51556,0,0,0
51557,0,0,0
51558,0,0,0
51559,0,0,0
51560,0,0,0
51561,0,0,0
51562,0,0,0
51563,0,0,0
51564,0,0,0
51565,0,0,0
51566,0,0,0
51567,0,0,0
51568,0,0,0
51569,0,0,0
51570,0,0,0
51571,0,0,0
51572,0,0,0
51573,0,0,1
51574,0,0,0
51575,0,0,1
51576,0,0,0
51577,0,0,0
51578,0,0,0
51579,0,0,0
51580,0,0,0
51581,0,0,0
51582,0,0,0
51583,0,0,0
51584,0,0,0
51585,0,0,0
51586,0,0,0
51587,0,0,0
51588,0,0,0
51589,0,0,0
51590,0,0,0
51591,0,0,0
51592,0,0,0
51593,0,0,0
51594,0,0,0
51595,0,0,0
51596,0,0,0
51597,0,0,0
51598,0,0,0
51599,0,0,0
51600,0,0,0
51601,0,0,0
51602,0,0,0
51603,0,0,0
51604,0,0,0
51605,0,0,0
51606,0,0,0
51607,0,0,0
51608,0,0,0
51609,0,0,0
51610,0,0,0
51611,0,0,0
51612,0,0,0
51613,0,0,0
51614,0,0,0
51615,0,0,0
51616,0,0,0
51617,0,0,0
51618,0,0,0
51619,0,0,0
51620,0,0,0
51621,0,0,0
51622,0,0,0
51623,0,0,0
51624,0,0,0
51625,0,0,0
51626,0,0,0
51627,0,0,0
51628,0,0,0
51629,0,0,0
51630,0,0,0
51631,0,0,0
51632,0,0,0
51633,0,0,0
51634,0,0,1
51635,0,0,1
51636,0,0,1
51637,0,0,1
51638,0,0,1
51639,0,0,1
51640,0,0,1
51641,0,0,1
51642,0,0,1
51643,0,0,1
51644,0,0,1
51645,0,0,1
51646,0,0,1
51647,0,0,1
51648,0,0,1
51649,0,0,1
51650,0,0,1
51651,0,0,1
51652,0,0,1
51653,0,1,1
51654,0,1,1
51655,0,1,1
51656,0,1,1
51657,0,1,1
51658,0,1,1
51659,0,0,1
51660,0,0,1
51661,0,0,1
51662,0,0,0
51663,0,0,0
51664,0,0,0
51665,0,0,0
51666,0,0,0
51667,0,0,0
51668,0,0,0
51669,0,0,0
51670,0,0,0
51671,0,0,0
51672,0,0,0
51673,0,0,0
51674,0,0,0
51675,0,0,0
51676,0,0,0
51677,0,0,0
51678,0,0,0
51679,0,0,0
51680,0,0,0
51681,0,0,0
51682,0,0,0
51683,0,0,0
51684,0,0,0
51685,0,0,0
51686,0,0,0
51687,0,0,0
51688,0,0,0
51689,0,0,0
51690,0,0,0
51691,0,0,0
51692,0,0,0
51693,0,0,0
51694,0,0,0
51695,0,0,0
51696,0,0,0
51697,0,0,0
51698,0,0,0
51699,0,0,1
51700,0,0,0
51701,0,0,0
51702,0,0,0
51703,0,0,0
51704,0,0,0
51705,0,0,0
51706,0,0,0
51707,0,0,0
51708,0,0,0
51709,0,0,0
51710,0,0,0
51711,0,0,0
51712,0,0,0
51713,0,0,0
51714,0,0,0
51715,0,0,0
51716,0,0,0
51717,0,0,0
51718,0,0,0
51719,0,0,0
51720,0,0,0
51721,0,0,0
51722,0,0,0
51723,0,0,0
51724,0,0,0
51725,0,0,0
51726,0,0,0
51727,0,0,0
51728,0,0,0
51729,0,0,0
51730,0,0,0
51731,0,0,0
51732,0,0,0
51733,0,0,0
51734,0,0,0
51735,0,0,0
51736,0,0,0
51737,0,0,0
51738,0,0,0
51739,0,0,0
51740,0,0,0
51741,0,0,0
51742,0,0,0
51743,0,0,0
51744,0,0,0
51745,0,0,0
51746,0,0,0
51747,0,0,0
51748,0,0,0
51749,0,0,0
51750,0,0,0
51751,0,0,0
51752,0,0,0
51753,0,0,0
51754,0,0,0
51755,0,0,0
51756,0,0,0
51757,0,0,0
51758,0,0,0
51759,0,0,0
51760,0,0,0
51761,0,0,0
51762,0,0,0
51763,0,0,0
51764,0,0,0
51765,0,0,0
51766,0,0,0
51767,0,0,0
51768,0,0,0
51769,0,0,0
51770,0,0,0
51771,0,0,0
51772,0,0,0
51773,0,0,0
51774,0,0,0
51775,0,0,0
51776,0,0,0
51777,0,0,0
51778,0,0,0
51779,0,0,0
51780,0,0,0
51781,0,0,0
51782,0,0,0
51783,0,0,0
51784,0,0,0
51785,0,0,0
51786,0,0,0
51787,0,0,0
51788,0,0,0
51789,0,0,0
51790,0,0,0
51791,0,0,0
51792,0,0,0
51793,0,0,0
51794,0,0,0
51795,0,0,0
51796,0,0,0
51797,0,0,0
51798,0,0,0
51799,0,0,0
51800,0,0,0
51801,0,0,0
51802,0,1,0
51803,0,1,0
51804,0,1,0
51805,0,1,0
51806,0,1,0
51807,0,1,0
51808,0,1,0
51809,0,1,0
51810,0,1,0
51811,0,1,0
51812,0,1,0
51813,0,1,0
51814,0,1,0
51815,0,1,0
51816,0,1,0
51817,0,1,0
51818,0,1,0
51819,0,1,0
51820,0,1,0
51821,0,1,0
51822,0,1,0
51823,0,1,0
51824,0,1,0
51825,0,1,0
51826,0,1,0
51827,0,1,0
51828,0,0,0
51829,0,0,0
51830,0,0,0
51831,0,0,0
51832,0,0,0
51833,0,0,0
51834,0,0,0
51835,0,0,0
51836,0,0,0
51837,0,0,0
51838,0,0,0
51839,0,0,0
51840,0,0,0
51841,0,0,0
51842,0,0,0
51843,0,0,0
51844,0,0,0
51845,0,0,0
51846,0,0,0
51847,0,0,0
51848,0,0,0
51849,0,0,0
51850,0,0,0
51851,0,0,0
51852,0,0,0
51853,0,0,0
51854,0,0,0
51855,0,0,0
51856,0,0,0
51857,0,1,0
51858,0,1,0
51859,0,1,0
51860,0,1,0
51861,0,1,0
51862,0,1,0
51863,0,1,0
51864,0,1,0
51865,0,1,0
51866,0,1,0
51867,0,1,0
51868,0,1,0
51869,0,1,0
51870,0,1,0
51871,0,1,0
51872,0,1,0
51873,0,1,0
51874,0,1,0
51875,0,1,0
51876,0,1,0
51877,0,1,0
51878,0,1,0
51879,0,1,0
51880,0,1,0
51881,0,1,0
51882,0,1,0
51883,0,1,0
51884,0,1,0
51885,0,1,0
51886,0,1,0
51887,0,1,0
51888,0,1,0
51889,0,1,0
51890,0,1,0
51891,0,1,0
51892,0,1,0
51893,0,1,0
51894,0,1,0
51895,0,1,0
51896,0,1,0
51897,0,1,0
51898,0,1,0
51899,0,1,0
51900,0,1,0
51901,0,1,0
51902,0,0,0
51903,0,1,0
51904,0,1,0
51905,0,1,0
51906,0,1,0
51907,0,1,0
51908,0,1,0
51909,0,1,0
51910,0,1,0
51911,0,1,0
51912,0,1,0
51913,0,1,0
51914,0,1,0
51915,0,1,0
51916,0,1,0
51917,0,1,0
51918,0,1,0
51919,0,1,0
51920,0,1,0
51921,0,1,0
51922,0,1,0
51923,0,1,0
51924,0,1,0
51925,0,1,0
51926,0,1,0
51927,0,1,0
51928,0,1,0
51929,0,1,0
51930,0,1,0
51931,0,1,0
51932,0,0,0
51933,0,0,0
51934,0,0,0
51935,0,0,0
51936,0,0,0
51937,0,0,0
51938,0,0,0
51939,0,0,0
51940,0,0,0
51941,0,0,0
